Date,CustomerID,Age,AssetsUnderManagement,NetProfitMargin,CustomerChurn,CostPerAcquisition,InvestmentType,MonthlyInflow,MonthlyOutflow,CustomerFeedback
25-10-2022,bbf9661a-87b3-4837-a749-f0686c77b886,64,870168.572,21.62874838,FALSE,4296.037539,Stocks,4391.088392,24244.27797,Enjoy what operation argue.
02-11-2022,a3943604-41b0-4b2b-855d-4d05ebd7520d,49,3638180.293,8.722448628,TRUE,780.3670593,Real Estate,32699.3725,30743.37881,Much tough door middle leader.
20-09-2023,a723361e-acac-47ec-b59b-e2b957e9db57,64,4225043.728,91.37701617,TRUE,6303.553871,Mutual Funds,18229.46016,12981.65803,Rich hotel through per wind could yes.
23-02-2023,dbf6e697-91eb-43f8-a73c-1645bb61a997,66,4758786.833,12.28861056,FALSE,4820.369405,Cryptocurrency,20061.57242,17172.74145,Fight understand worry community something.
19-12-2022,747f52eb-cfa0-40e5-8068-ac13c22a8638,55,82746.98538,46.27546614,TRUE,2605.302526,Real Estate,23968.6359,15207.67977,Social audience financial reality join.
21-06-2023,9f000bc3-61ed-489c-9f42-8cc55934391d,46,4007313.202,6.94795182,TRUE,2643.229634,Real Estate,43570.17671,26617.64238,Sort learn hit mother interesting.
12-11-2021,2e940849-e9b3-4a2a-b7af-502483bb567d,72,3946994.246,46.27028752,TRUE,1757.567836,Bonds,23164.5846,20916.78322,Goal central herself help seem ball toward.
10-02-2022,90810f5b-28c5-45d9-9d86-32894818cd74,60,2666827.758,71.70686678,TRUE,5749.604828,Cryptocurrency,35764.18473,28922.75871,List weight avoid morning young.
14-03-2023,3a2a0a52-991f-48e2-b08d-732a248e64e3,45,3293436.459,84.52553996,TRUE,4464.485377,Cryptocurrency,8856.650589,8850.798578,Away green cell whose up citizen.
27-08-2022,116ef170-0def-4cca-9fbc-7f239cea1f79,65,1226017.046,94.68140754,FALSE,8261.049666,Cryptocurrency,4602.422337,36327.32847,Own he shake they upon design.
07-07-2022,9fe00c1e-89a4-4b17-9d4c-6b229b0cf2d4,63,2822184.864,76.06749328,FALSE,3173.289472,Bonds,16369.82416,34892.04401,Continue large present increase experience notice record.
22-07-2022,57189d5f-ced6-4023-bf08-a81dbf015da7,24,4816078.763,15.43667717,TRUE,4707.547887,Real Estate,22465.09783,17697.10091,General everything room ever democratic cover address.
03-06-2023,a52af3d6-ecf2-4412-a694-477684b50733,54,4593354.997,31.24416772,FALSE,9027.881485,Cryptocurrency,12529.40874,16210.00079,Itself across guess identify name range.
08-02-2023,6a3680df-f8d2-4611-a837-cd3a502818fc,66,4465405.722,87.97449564,TRUE,1443.571455,Bonds,22983.97384,7396.408948,Blood fine second.
22-12-2022,11a8925a-6b03-4474-ab12-d5211d0396f3,34,716312.7083,8.701695145,FALSE,135.19637,Cryptocurrency,18724.46695,30591.79301,Door college threat memory.
31-07-2023,aaec62cc-3bf3-4489-a301-ee13d41569e6,75,4859349.773,47.06663875,FALSE,1187.81199,Real Estate,24711.05684,15521.02603,Per factor order.
22-01-2022,546e4f57-4340-4dfd-8bde-aaa76f9376a4,23,1628255.28,29.95996571,TRUE,2680.130713,Real Estate,47140.06177,11516.7021,Although whose compare direction half agree arm.
25-04-2022,6f3f7a36-b193-47d7-b04b-2d1ee64a2ba9,45,36863.21598,57.16599544,TRUE,3853.56341,Bonds,43584.16198,42460.29707,Sit trade through need deal shoulder.
24-11-2022,303a0870-43f6-41c5-8d1d-dc658da335ac,54,386076.1871,47.93088878,TRUE,2423.724383,Real Estate,47485.89359,28333.82157,Anyone edge attorney beat form unit.
17-03-2022,619fb539-fb89-4320-a51d-d1d2b2e7de3e,37,2604859.102,79.39286717,TRUE,1217.904134,Real Estate,20667.3804,20384.35531,Population style develop fall history sense glass.
24-02-2023,fd9fb345-ba05-462f-a605-57b05b95a1e7,49,2483166.945,66.02641459,FALSE,566.9732255,Cryptocurrency,43956.06382,19779.17471,Bit generation police past bit guess group.
04-06-2022,f65ba73f-9230-4afd-9df0-30a48f096220,36,1121560.125,64.50099752,TRUE,6238.018239,Cryptocurrency,24694.94644,14638.40989,Without catch one hundred whether believe argue.
29-04-2023,f9fdf78c-5f6e-420f-8506-8ae3b8854a79,60,1939766.063,48.01698427,FALSE,5471.724869,Mutual Funds,4714.230049,48979.62816,Food become war for.
04-10-2021,6fbf3382-ba00-4edb-ba29-37029a5852b5,36,1680094.976,51.39275395,TRUE,8207.54858,Cryptocurrency,35601.14379,31386.68647,Sing employee down.
25-03-2022,10c4ce99-e456-4582-a05d-f6cd6f977a04,75,1733175.342,70.22613466,TRUE,8552.436389,Real Estate,34361.65559,18895.86811,Fire artist speech test.
26-10-2021,d03088a2-1e47-4566-b83a-9b01e7bba779,44,2322233.526,97.11903808,TRUE,7597.518441,Bonds,1372.524779,1687.641627,Ready development once same either pass wish.
02-08-2023,0f78b792-1a56-4e0d-9650-ab47a69c4155,66,3211183.318,68.49633329,TRUE,7430.307582,Cryptocurrency,13400.50817,48888.83249,Health care know ball her do front.
31-07-2023,cd7ce451-0343-4dab-bb68-1450fd0f0c03,29,1741815.204,10.62433216,FALSE,4313.894786,Stocks,37509.75498,18823.10018,Pick similar relationship significant along.
30-07-2022,8ab5e9b1-adb8-43fa-8f28-434d33bfaf24,29,4461646.689,87.67033521,TRUE,7593.560856,Bonds,13648.91395,31147.24654,Participant almost manager national.
07-09-2023,b5390f23-b1f6-45c9-8624-7124f4d0e77a,65,2528612.586,58.63821357,TRUE,2592.016566,Mutual Funds,20514.08617,20834.76656,Small finally a.
28-11-2021,bc680eaf-457d-4960-8ae7-31a0b5cdc42c,72,3949818.574,79.21382448,FALSE,556.9985958,Mutual Funds,40644.54449,15863.48694,Half run management wall well senior.
29-04-2023,fa303860-3f62-4b46-b4cc-a81fe6a9bb58,70,1388322.57,89.62388337,TRUE,7987.187967,Real Estate,19472.54532,17594.64887,Your risk however son large.
25-12-2022,fb06d9aa-ce5b-40a2-bc4d-71f18eafb29c,80,452971.1793,32.77422213,FALSE,6932.460899,Stocks,29468.08468,5194.525725,Training property several price land I.
23-11-2021,ade73751-4590-4376-a9da-806f0af5f6c4,47,892299.8129,40.40721572,FALSE,5905.477332,Real Estate,27388.78141,23086.94972,Second fact try.
21-09-2022,75d120bf-9896-4928-a0db-2a27799e1a1f,46,541219.5884,10.90558183,FALSE,1584.45287,Cryptocurrency,23309.1,33348.7454,Rest when land forward red stay.
13-07-2023,c05f7325-a184-46b8-943b-52782548f676,57,2732508.622,9.035147282,TRUE,7195.880542,Mutual Funds,23008.14671,34957.65776,Care land play around run rule way.
21-08-2022,cfe88a6f-b5a4-4da0-b2ab-2add4b5f5c3d,27,4406233.254,8.550567101,FALSE,8935.276739,Bonds,4093.63456,7530.65062,Specific owner catch third thought number.
04-01-2022,913ed71c-6d97-4e6e-a4a6-4e3a60f22dbe,78,1810227.412,67.69913852,TRUE,2207.105147,Mutual Funds,2130.252071,26963.66545,Various year past war least determine.
20-07-2022,606fff0d-af66-4ad3-89b7-2c2e2c3bb91a,70,4077090.255,24.18033529,FALSE,2608.256956,Mutual Funds,16410.96814,25875.56688,By painting together instead during talk.
24-06-2023,23f9e9ce-f4a2-465c-88dc-698672f33846,71,3461273.779,46.27370099,TRUE,1535.301637,Mutual Funds,45427.30388,40800.93548,Pull put grow center knowledge check most dark.
05-09-2023,83200c02-4191-4bde-a250-36e4b38efa20,49,776174.3759,33.98678251,TRUE,5393.914951,Real Estate,24216.76831,29507.09181,Eye help lead sing such outside.
03-03-2023,0aad9c1b-a888-4157-9ccc-ca0b41877a09,46,372214.3619,45.35788907,TRUE,4861.611957,Cryptocurrency,19469.6863,35684.39281,Level power manager pretty on.
09-10-2022,7822e4ae-e75a-4c22-9253-53153c1bf1b6,29,1375930.86,63.62001424,TRUE,4490.255297,Cryptocurrency,14998.10466,13713.49898,Plan change against indeed.
06-07-2022,4d412e2b-fa8f-494b-b177-a9b147c2b501,70,3041460.937,73.92302568,FALSE,3135.119181,Real Estate,17548.94128,41889.98243,Brother size amount think sign.
30-08-2023,43315b5f-a981-4705-a56d-4b5489a2b0c3,69,3836863.383,91.07186955,FALSE,7408.048206,Stocks,31463.95587,49559.7507,Stay perhaps hundred religious chance however.
31-05-2022,027eeb4e-6eb5-4881-b560-b01858ee558d,41,2846942.298,64.41093016,FALSE,4908.135698,Mutual Funds,17118.29758,5375.77766,System whatever direction eye bad.
17-11-2021,4eaa6851-6cff-49c5-9621-4ac6581757c1,71,221266.4572,42.42703639,FALSE,6430.018252,Stocks,32411.79221,38643.29724,Success before budget early option sure.
07-02-2023,7994a630-90f3-4d85-88f7-f273e996c483,44,4719644.821,97.50876688,FALSE,8431.168959,Cryptocurrency,1898.578433,43309.16724,Scientist change nothing health its heart.
28-07-2022,c3dd507a-c78b-43b0-8016-a6d3b21977c8,70,2792421.719,74.76770673,FALSE,3552.957737,Real Estate,45311.87292,44288.60409,Take Congress teacher gun dog interesting activity.
15-07-2022,405e6305-9d01-40b5-8c26-019cebfe28d6,58,1721328.365,8.818756207,FALSE,532.9793426,Bonds,4100.122669,8557.841561,Form could stop partner attorney social.
19-10-2021,eaed46e1-c399-4f6f-ac91-0e87c20d92fe,63,4579679.305,95.60684992,TRUE,9473.759779,Cryptocurrency,39377.75856,43062.69582,Million few serve why.
18-09-2023,f8a01ee2-30a4-4cfb-abd7-696e2fc9f794,64,2895656.068,87.5870042,TRUE,7816.899416,Cryptocurrency,3844.518809,9209.676676,Budget amount move throughout business its lose reach.
01-06-2022,6325e138-f8c6-4b92-9b06-be3be00a30c3,67,2906327.655,27.50496438,TRUE,1881.014051,Stocks,35066.43596,12648.94983,Situation sign his.
28-06-2022,c3881509-d169-4b8f-a54a-89a42524c8d0,40,836796.1495,35.00211509,FALSE,4234.577603,Real Estate,18227.74242,46882.5521,Expect thought happen meeting occur study.
14-06-2022,c702d9f2-f75a-4318-916e-ad97c2de03b2,73,600025.6035,11.19806512,FALSE,7554.792211,Stocks,13444.83041,15612.77883,Peace light someone property task would.
15-09-2022,5a83c304-8b94-48dc-ab8d-8b18e78254e6,38,2979289.452,62.09671975,FALSE,7568.374002,Mutual Funds,42913.37551,3873.916304,Group city game economy full available near.
28-05-2022,e7b168fa-58a9-4730-977b-8e3d6134b12c,19,1960450.211,69.05324839,TRUE,1379.904054,Bonds,38376.30429,36040.22604,Heavy wait institution peace campaign.
22-02-2023,61a9a998-4fda-4aea-afd1-1a71755d9cfe,50,2675220.019,15.84828925,TRUE,5047.204882,Real Estate,39369.75335,15064.43325,Sort third after whatever must produce program me.
09-03-2022,8cd867b6-87b9-44b4-b509-59168edd20a7,63,3153871.592,87.88896223,TRUE,7042.330987,Bonds,26986.37609,24491.91067,Town strategy ready wrong cell east.
01-12-2021,2d822e32-e2f3-4eb7-9b47-a1cf397fc79c,27,1001661.599,75.52014212,FALSE,743.989014,Cryptocurrency,16401.94055,21007.29246,Draw move home approach food cell idea.
10-04-2022,5ae9b667-0d86-4c4a-9af3-5a216a812725,39,729095.4734,1.188608131,TRUE,7267.637523,Cryptocurrency,6209.992203,37165.36234,City create add night century career.
07-11-2022,55d2faa8-33e7-4b04-8e36-2a91eaa97375,30,2246262.288,10.89169724,FALSE,4084.147285,Real Estate,15255.99938,11702.87225,Industry run name happen ability itself.
18-08-2023,a710687c-aae2-4041-957a-69b27a4314d8,66,218254.4174,95.3512853,FALSE,1709.494842,Stocks,44693.11361,7047.222804,Interview culture lay another east themselves case.
12-01-2023,e828a146-3aea-4b83-be78-60062ecfb5b4,70,2410458.947,76.94783587,TRUE,9284.445475,Stocks,43437.13204,47694.90091,Pressure help go rich one we conference.
27-07-2023,fdb86e5b-aee1-4e8e-a514-65a2c83bf28d,80,4375241.939,17.5313659,FALSE,417.2264932,Cryptocurrency,48229.16494,44605.01995,Exist develop democratic wife never might.
24-07-2022,6b95798e-d024-458a-a7d3-035648156748,73,1610103.368,22.3845739,TRUE,9878.590149,Stocks,25103.65082,39296.10356,Final article player perform necessary.
10-08-2023,d4480dd8-86b5-4f61-82c8-5530e54287d4,48,2867731.787,63.23682995,TRUE,3961.93957,Bonds,43034.78401,47837.00279,Sell animal order where resource.
29-11-2021,8652f124-6b04-4c24-8a79-c45630042f9b,69,4386629.336,55.494208,FALSE,6924.218739,Bonds,41695.8474,14039.27485,Hospital PM policy measure writer free.
13-03-2022,4c5f1ea2-7060-4c74-b9b6-4929f58b7964,50,1404674.677,34.9544546,TRUE,4531.949842,Stocks,8640.992382,49804.56331,Build result put including.
08-12-2021,e59d46f5-d682-496e-913e-9793f8fd6480,72,2342788.15,55.21748354,TRUE,9145.231488,Stocks,24472.49742,17043.26212,Cup image short collection international wear box.
28-10-2021,0fae3937-cbd4-4db7-8803-94c2f23dbf04,30,2821597.003,83.50716393,TRUE,8081.001706,Real Estate,48146.95528,35813.99602,Kind knowledge end break meeting.
05-04-2022,9ce16395-b291-4f9d-9635-0cffa03e92ac,48,4799654.832,31.56065407,TRUE,6062.396624,Real Estate,6771.930499,44947.8719,However box strategy member nation TV degree.
11-03-2023,9792f5ab-67f2-4738-af85-643a70019f92,35,2078370.67,94.26053831,FALSE,1023.405504,Mutual Funds,10344.71585,40923.62271,Eat young enjoy.
16-10-2022,1b83b176-adfa-4666-877c-b0748e5171a8,49,3049686.96,92.93926175,TRUE,7676.875522,Cryptocurrency,13336.13076,44911.54637,Open win past your collection.
13-06-2022,7294f73b-1225-4f17-a9d1-0b9929cece85,47,4053201.461,47.47115196,TRUE,4904.415037,Mutual Funds,3619.305976,27539.07772,Between you prove officer alone.
03-06-2022,2aaeb51f-72d6-468f-b739-15ebd6d990bc,62,880569.5735,39.1153953,FALSE,5352.566859,Mutual Funds,30818.8981,14346.00593,Blood market network general.
16-06-2022,b90b5577-0dfa-478f-b600-aba1fa0f4b3d,34,3829131.18,48.99555537,FALSE,324.2984405,Bonds,28462.93211,39278.67346,East our family civil relate test.
19-01-2023,7b9796a6-288e-4ce3-9601-deb170751de8,56,2979590.763,1.085384641,TRUE,2461.691134,Bonds,9371.540688,22158.5035,Clear high since parent any standard.
09-10-2021,922f3b6a-983c-4801-b20a-14852e1cf9ac,47,489432.6917,81.67132436,FALSE,8621.786529,Real Estate,12694.96642,39585.16733,As effort situation pressure floor.
23-06-2022,272e8642-29ba-4015-a982-ae67db17d60f,18,3921690.665,17.56412847,TRUE,1048.649415,Bonds,24019.54778,17504.58678,Force order admit phone win several.
10-09-2022,952a4f25-9a3f-4cb4-a45f-e020ec635843,24,699891.5552,27.86879547,FALSE,3181.44412,Mutual Funds,13129.742,29741.37439,Majority son safe science yes.
17-09-2023,495ae7bb-2a86-4833-a573-ef398d70b9fb,75,818880.7358,97.16802578,FALSE,8792.725956,Stocks,23035.83604,18630.35106,Employee fly her nothing night police.
16-06-2023,e7785ddb-9226-4c04-b83e-f6998fe072e4,33,2374318.249,33.98594843,TRUE,576.6474792,Cryptocurrency,5467.473785,37520.69916,Say deep together executive after owner.
10-09-2023,a38b6c3b-2cd5-45f2-8ae8-19425374c3c4,23,1408360.408,21.28964509,FALSE,1242.41383,Bonds,7267.277585,28777.27724,Race college citizen music authority surface exist.
21-01-2022,cc471c40-27c1-4a09-a721-daf3f7f0e186,79,1693835.878,43.52923563,FALSE,3188.812321,Mutual Funds,37966.92518,1334.25687,Affect travel firm finish sister tough article start.
08-06-2023,291b1a2a-eff0-4ebf-8108-4278df610312,59,3464962.026,25.51213892,TRUE,7540.373536,Stocks,24633.29415,44172.93683,Fill develop quickly practice change truth federal very.
08-05-2022,11d247a4-36ba-4abb-ae3a-b6eca5af4321,69,897251.6134,43.29886364,FALSE,6500.772886,Stocks,27999.68466,31814.91222,Today campaign dark moment outside piece represent.
05-06-2022,e7b36f62-26f1-44c0-a472-fb92129a21e5,79,4672809.589,98.72508027,FALSE,9737.26886,Real Estate,18497.11361,19095.44703,Difficult off stop American create forget conference.
30-07-2022,8cc0fde8-fa42-490c-9383-6bec84f88281,78,3155517.723,15.03223566,TRUE,7183.971492,Bonds,6490.348069,5827.709508,Six chance beautiful sing.
03-07-2023,f81cb405-29cd-4ebd-af74-0ac400369f26,33,98074.18093,98.52282748,FALSE,4006.352547,Bonds,8941.721026,40465.67147,Size cost look least resource fund last east.
15-02-2023,9fa18316-70dc-4cd9-9414-0b11d939c8f7,49,900290.9047,3.926889117,FALSE,1206.682225,Stocks,27518.84096,17950.5561,Style such tell body billion sound.
09-01-2023,f50aa60e-a147-4ded-9913-3fc591acd90a,42,636294.8576,48.68189005,TRUE,5808.117542,Stocks,12165.13278,37447.53995,Produce particularly fact reflect cold.
26-12-2022,3df12227-95d0-4e1c-9807-d147f0e055a0,54,424978.9959,84.31502785,FALSE,914.0813269,Real Estate,40912.05663,32488.45106,Act sometimes significant drive religious.
01-10-2022,c17db8e1-0520-46c7-9a17-049f014818b5,65,2814191.172,63.56032298,TRUE,4823.536431,Cryptocurrency,4011.997209,7386.168581,Soon follow quickly.
18-02-2022,15b73879-e307-45b6-a0d6-10239a6faea6,68,2580180.431,44.09810324,FALSE,920.1679001,Mutual Funds,18318.30222,29235.62507,Thank military what avoid race.
11-08-2022,624492d2-1ad4-4130-ac52-59eeb8a4ac6a,74,3120379.509,42.70062931,TRUE,9904.165926,Real Estate,15303.06677,42135.8692,Section book effect none why share.
09-03-2022,9cc11f3c-d00f-4efb-9016-ad5102c9128a,19,2168922.597,56.13232461,FALSE,2548.253019,Bonds,8372.085907,2858.0677,Oil smile win attorney everyone later cause yourself.
14-07-2022,7f5d74ab-0978-4035-8447-7cd3c5f7fc5b,26,3948996.565,32.53226029,TRUE,5876.712988,Mutual Funds,49085.36997,14605.42789,Owner a society report American.
12-03-2022,63c291c1-7c8f-4d5d-8454-3203070fd264,41,2853770.966,46.85029192,FALSE,1121.216588,Stocks,32796.32536,45052.54828,Rule live several everything almost around.
15-11-2021,f4ebeca9-26ed-412e-a248-a8efcc2f5001,46,2406783.037,88.85781683,FALSE,7428.287062,Cryptocurrency,25350.71414,25611.41431,Clearly change push program center tonight.
26-09-2022,c737b685-7363-4fe5-9b61-014326485bc1,45,102665.9211,12.17855716,FALSE,643.0292084,Stocks,23320.48716,10573.95049,Affect sister better million.
10-01-2023,7e7beb74-ce76-4f65-8f6a-ecd278007411,31,2554953.799,5.122474079,FALSE,8119.344714,Mutual Funds,48378.96195,34499.06133,Professional interest between assume significant real wonder.
21-05-2022,5f3ebf98-49af-4a1d-81cd-673309e8742f,49,3105812.975,77.72466384,TRUE,7604.778376,Bonds,3577.635384,11750.88749,Assume will begin both.
04-12-2021,670396fc-a38e-4ebd-856b-3c1fb397ddb3,33,2972382.042,85.86179293,FALSE,2210.591978,Real Estate,11686.90726,29920.5921,Boy city head you party.
14-11-2021,10468dd2-9764-4dab-b69b-4d71197c8234,40,4988979.427,49.72841391,TRUE,3486.24731,Bonds,4219.882373,39782.32165,Value wait important my.
23-11-2021,754b6e8b-8b26-4142-b1ce-2756ab4e30f6,32,4995597.363,26.22146042,TRUE,9746.425153,Real Estate,1664.113932,47544.5565,Generation do before answer summer.
15-04-2022,3ea1570d-5977-4fcd-b080-999c025bf91d,21,3043314.902,86.22963475,FALSE,9561.594297,Cryptocurrency,2688.770853,22077.88554,High though property group source record play.
24-11-2022,2ddc4cef-b86e-4630-9a74-5fdc62d6845c,73,1000821.693,6.924053545,TRUE,8886.745764,Bonds,38166.78297,2026.104236,Current receive activity foreign per.
29-10-2022,3449971e-7689-4268-a50c-5746378ed05b,65,4282906.46,13.53027278,FALSE,6175.958228,Stocks,10341.44849,23560.42202,Still draw too beat cultural notice oil.
02-09-2023,5edbc971-f8b4-460b-b101-2696b88aad47,29,4032001.239,38.34385517,FALSE,3577.345683,Cryptocurrency,44053.44273,24633.23619,Song however environment simple television mention.
25-06-2023,a3dbd989-93e8-4bbe-aae7-25dd22c30463,58,2690388.921,30.31362874,TRUE,1312.551124,Cryptocurrency,17214.19729,30181.81069,Section drop range.
11-01-2022,fae643a8-45f8-45fb-9828-adf6d591cee8,72,4219625.071,93.12196683,FALSE,4046.432718,Bonds,49145.82128,16152.46468,Long security know recent issue leg realize.
17-12-2021,43f46961-4d01-469c-9847-ef0743a4c95a,70,1541586.118,82.3213036,TRUE,1722.093218,Bonds,30475.85328,26921.75212,Almost result available while sit.
06-07-2023,ba6ccbdf-4a92-4af1-b9a8-559efc05b4b5,65,3299552.689,15.73082457,FALSE,9177.385141,Real Estate,9212.759098,23518.55824,Short person especially ball system far.
12-05-2022,6c9f8cc3-2ceb-4eb2-b94d-eb3aad529116,74,776908.192,23.79455764,TRUE,7614.348907,Real Estate,20033.62723,20196.76897,Thus he trial foot much card food.
27-01-2022,426fd98a-1b18-4023-801a-94383319c2f6,31,2616224.047,27.28169096,FALSE,7490.331003,Cryptocurrency,18888.29821,39186.54911,Let oil back professional.
18-11-2021,f368a8de-3d40-4f02-88e1-c1cffaf8c716,75,2332283.167,31.24190963,FALSE,9343.095523,Real Estate,33320.28874,15210.92216,Population cost range center.
29-07-2022,0ae616e4-b81f-402d-8b0e-a21debea857c,51,1665973.922,37.06588173,TRUE,6869.228647,Mutual Funds,27679.50234,22341.49043,Partner hotel discuss remember government.
19-12-2021,a768ee48-175f-4070-abcf-a775d6939334,76,2241844.116,73.4692001,FALSE,5060.110603,Stocks,35917.20054,14930.8002,Star hospital church set wife offer should.
28-07-2022,76d65caf-7fc7-4cb7-bbf9-1d7f2bedddf8,57,4730522.838,73.55608812,TRUE,3845.033695,Real Estate,31617.24751,21921.30635,Less rise force.
06-09-2022,f4cc259a-543d-4008-a55b-271894d786f5,29,1456792.429,40.61728588,FALSE,4867.662184,Mutual Funds,20248.54493,3129.394819,Wide believe tax large leg entire difficult.
16-02-2023,477dbe98-029b-4915-a68b-e7cddd4c40af,73,3710471.226,47.0486635,TRUE,1202.826594,Stocks,47049.12241,21041.99263,Go force court position consider put court.
18-11-2022,002d25ca-69da-4859-ba7d-96e2ab275d66,76,3278447.849,24.79999595,FALSE,1191.163339,Cryptocurrency,20148.58188,5767.504259,Sure our worry sort and must provide.
05-09-2022,7f15e2b8-5c81-4a34-bf7e-fe7361327e69,73,1627708.047,32.33648051,FALSE,3867.670009,Real Estate,31293.18123,44616.64664,Computer range industry price.
12-12-2021,87c86598-d6cc-4722-a559-1dfae21cf34d,50,1661736.819,85.15361717,FALSE,2391.983499,Cryptocurrency,22036.2705,12401.60618,Expect instead memory positive just single.
30-12-2022,e42d1cd0-3ac1-44c8-9ab6-8fe3b971027f,23,180346.2516,42.42582849,FALSE,1585.402118,Cryptocurrency,26210.29708,4217.585215,Feeling coach also rate.
26-11-2022,35ab9e41-b682-4117-a4e9-28094ec4730e,36,3190074.013,66.432025,TRUE,502.3012201,Mutual Funds,29576.10207,10902.62508,Respond arm history wear.
25-03-2023,dba9b94b-0bd4-4377-98fc-0f81cb304d33,76,1955947.65,73.88498495,FALSE,2696.591296,Cryptocurrency,3580.989777,19067.42691,May make get general federal every.
03-05-2023,cfcd8821-94fc-471c-bffe-8a835629fe1a,28,137457.5443,86.42473061,TRUE,3747.457083,Cryptocurrency,17503.89209,16071.25345,Floor bag drop list up catch hit.
24-09-2021,ae1e8315-5ea1-45fd-a126-56333137e056,41,294435.6965,39.35914097,TRUE,7271.845399,Real Estate,11195.23153,5126.280205,Black fill cover.
22-06-2022,4802f1d2-3e0b-4cb0-be1a-a03006ecb06f,47,3798243.263,11.59303463,FALSE,9437.973343,Mutual Funds,9628.060328,26921.94937,Sing she religious skill agency hot sister film.
19-08-2022,ce54328f-130b-44e1-9bd7-5493d816cf62,77,464617.5678,80.42812432,TRUE,5020.012451,Mutual Funds,22758.30767,47641.00655,Only phone out continue.
08-05-2022,30cf25e9-6435-4ae7-94eb-fc318f5a869e,45,751872.5087,39.59757684,FALSE,8108.059517,Mutual Funds,13290.65664,7542.83884,Wide third sort lawyer.
18-06-2023,be955c7f-0033-4409-bfcd-efc3188d6b1b,61,3297618.686,13.99912471,TRUE,5451.933633,Stocks,33394.76399,26593.95585,Top drug effect food produce part tonight pull.
25-01-2023,37ff3e07-2163-40a9-82dd-6ecb856cb24e,77,4481012.915,52.54761617,TRUE,6026.091365,Real Estate,42059.00985,2383.114648,Avoid onto since capital fact treatment.
09-08-2022,5a6cfb98-77e8-4b50-8951-1ed03842c330,47,510421.1934,65.63557673,FALSE,2194.076969,Cryptocurrency,15263.35307,48753.73971,Crime situation finally own computer send.
21-07-2023,b71370e0-3820-460e-a132-04513321c936,54,2871278.438,64.33454047,TRUE,6538.622822,Cryptocurrency,31592.98913,11276.12063,Administration turn resource yes ready member.
14-02-2023,88a04f1c-f3b0-4d48-a450-adfe6b3a6a00,51,3174603.708,87.57903766,TRUE,8828.588097,Mutual Funds,43819.86979,20601.85126,Tell affect debate system society research any.
26-08-2022,c79430c6-31de-44d2-a7fe-712ec83dac2c,41,4615330.8,75.35809116,TRUE,4436.22786,Mutual Funds,37871.73511,15467.2597,Less song mouth free three artist call.
16-02-2022,0144e24d-8a23-43ae-8812-8a24d52a71e3,18,80262.3277,2.759294127,FALSE,6354.806337,Bonds,39522.1026,23971.39392,Art only hear new save statement all.
04-11-2021,dc543606-8097-4b30-ae20-900530283c83,38,2927505.229,7.129183325,FALSE,7261.246338,Real Estate,47488.42025,34944.50742,That pattern under quite realize talk type.
10-04-2022,c4599382-e553-4bc1-b7fb-c9e63ed8fdd6,23,3640855.418,14.06893866,TRUE,8248.998303,Stocks,24870.00134,12090.1522,Clearly enough win before others eat.
19-09-2023,671f18c8-1b5c-4463-861d-7c652e874884,58,4392741.318,64.44355377,TRUE,7410.708731,Cryptocurrency,23003.48938,7089.679794,Wife high art politics she.
03-04-2022,942f3577-ba9c-448b-a86f-e817cbb76e76,74,1969927.229,50.02559845,TRUE,8556.258149,Real Estate,15631.88541,48475.46339,Tell short generation sell after manager mission.
06-09-2023,614b9f37-2b84-4e38-b847-4193fb271734,59,2196001.209,5.879874152,FALSE,1952.591637,Cryptocurrency,46374.24367,18576.31173,Among race old above wait plan.
03-10-2022,cbd72f51-6a37-46a6-b5a0-37e3e59e93b8,36,3820920.853,8.443484061,TRUE,6199.057227,Real Estate,49486.76374,34363.96058,Bad since science paper blue put dark into.
03-08-2022,e1be45b4-19dc-4d36-b111-34c151c5c7ce,44,3061394.071,4.212615727,FALSE,6936.15541,Bonds,21783.28347,17416.44501,Site hope nor successful and expect.
04-02-2023,806c36ab-c3e8-4b5f-98d0-df930e52d288,44,1585447.47,68.28645819,FALSE,5924.495516,Mutual Funds,28828.11421,28380.68234,Summer outside sister hope seat.
05-09-2023,6af5dd26-513b-4a5d-885a-67d5793eb4c3,46,1166901.277,57.73238241,TRUE,6426.567432,Mutual Funds,16115.61281,31373.615,Report political go.
05-04-2022,87f0248b-ad9d-4b44-ba5b-9e81eb07fce9,73,3650628.246,27.16170639,FALSE,8089.913849,Bonds,16040.34033,19011.33672,There he prevent give whom occur.
19-06-2022,a80f866d-a5f9-47b9-a366-13a5339d9308,55,2766143.88,77.69865921,TRUE,2707.295367,Real Estate,15347.72598,36349.48431,Form condition court what economic join.
06-03-2023,c219bf75-7f9c-4d1c-ac51-e9c8fe9a0bbd,35,4762216.38,2.963257449,TRUE,5586.730281,Mutual Funds,49909.8928,38494.08387,Beyond reason election hard feel.
20-05-2023,1c0680dc-1e12-47cd-9d9a-d1d021733457,33,1239086.803,12.70199566,TRUE,7499.31519,Mutual Funds,8781.026942,6741.398591,Investment opportunity common.
23-12-2022,415273db-c56c-4001-a0fa-a62678ab2dc5,23,4829758.996,84.20049181,TRUE,4883.391017,Cryptocurrency,3225.427379,4587.541473,Situation anything out position among friend true.
